1399, 1333, 4760, 4615, 56, 71, 613, 1253, 1119, 2094, D1, f, f
24, 48, 138, 306, 6, 6, 25, 39, 28, 28, A, t, f
112, 273, 756, 2376, 42, 33, 80, 161, 34, 446, C, f, t
842, 345, 5106, 2961, 69, 47, 344, 766, 1149, 1276, B, f, f
106, 42, 558, 200, 6, 4, 41, 72, 83, 279, A, f, t
666, 544, 3723, 3306, 73, 58, 381, 565, 242, 2568, D1, f, f
1566, 935, 6048, 3380, 72, 52, 1760, 687, 257, 1753, B, f, f
157, 183, 650, 864, 13, 12, 174, 95, 139, 214, D2, f, f
1518, 1759, 6075, 8904, 75, 84, 401, 583, 565, 4252, D1, f, t
455, 458, 2232, 3953, 62, 67, 273, 40, 418, 1428, B, f, f
480, 210, 2438, 1064, 23, 19, 162, 95, 112, 1877, D1, f, f
532, 1192, 2378, 6188, 58, 68, 99, 241, 229, 1759, B, f, f
211, 153, 882, 620, 9, 10, 5, 92, 103, 617, D2, f, f
1382, 1398, 5236, 8640, 85, 120, 777, 1060, 612, 2879, D1, t, t
118, 55, 702, 392, 9, 8, 129, 129, 108, 184, B, t, t
673, 1018, 2916, 4180, 36, 44, 385, 485, 300, 1487, A, f, f
1167, 1286, 4340, 4081, 62, 77, 885, 575, 177, 2126, D1, f, f
708, 961, 3162, 4602, 62, 78, 465, 625, 523, 1707, C, f, f
455, 650, 2268, 2788, 27, 34, 602, 254, 682, 929, C, f, f
278, 159, 2200, 1092, 25, 14, 299, 277, 144, 1089, B, t, t
579, 254, 3195, 1666, 35, 34, 273, 182, 310, 2283, D1, t, f
291, 414, 1350, 1971, 25, 27, 119, 59, 68, 891, B, f, f
1145, 1185, 4374, 6210, 81, 115, 432, 382, 365, 2711, D2, f, f
1054, 865, 6240, 7104, 80, 96, 1408, 951, 1294, 2433, C, f, t
709, 1055, 4828, 6806, 71, 82, 1034, 608, 760, 1786, A, f, t
467, 321, 2125, 1633, 85, 71, 216, 82, 191, 1487, B, f, f
642, 1025, 2592, 3355, 54, 61, 594, 578, 562, 984, B, f, f
186, 283, 960, 1702, 32, 46, 139, 196, 158, 326, D1, f, f
463, 585, 2560, 3060, 64, 45, 441, 883, 371, 793, C, f, f
619, 632, 3024, 5368, 63, 88, 491, 747, 570, 1058, D2, f, f
2164, 1336, 9416, 4920, 80, 82, 1024, 1553, 1454, 6110, D2, t, f
570, 247, 2340, 1184, 26, 32, 629, 458, 524, 1029, B, f, f
180, 67, 768, 256, 12, 8, 152, 173, 76, 345, D2, f, f
129, 264, 783, 2275, 27, 35, 41, 48, 82, 438, B, f, t
1160, 1062, 5703, 5810, 61, 70, 172, 1238, 979, 2822, C, t, f
332, 357, 1476, 1632, 18, 17, 288, 401, 502, 221, D1, f, f
614, 455, 6144, 5964, 96, 71, 817, 1935, 817, 1843, B, f, t
327, 218, 1260, 900, 21, 18, 128, 136, 162, 882, D1, f, t
344, 227, 1332, 1332, 18, 18, 251, 120, 153, 785, B, f, f
1431, 672, 6308, 4256, 76, 76, 1289, 1473, 1703, 1703, B, f, f
131, 189, 640, 1804, 40, 44, 64, 67, 80, 486, B, f, t
1372, 989, 6762, 6984, 69, 97, 963, 963, 1387, 2907, A, f, f
177, 391, 841, 1836, 15, 18, 115, 155, 101, 480, D1, t, t
189, 141, 814, 702, 11, 9, 108, 60, 102, 512, B, f, f
1026, 573, 4382, 2990, 48, 65, 309, 457, 269, 3036, D1, t, t
1389, 713, 6650, 4500, 70, 50, 1187, 1458, 0, 3258, D1, f, f
1865, 1514, 7707, 6480, 91, 90, 917, 838, 445, 5086, C, t, f
701, 478, 6156, 5184, 81, 54, 862, 1551, 34, 2708, B, f, f
644, 894, 2944, 3502, 32, 34, 501, 815, 585, 853, D1, f, t
38, 38, 330, 336, 6, 6, 39, 55, 49, 158, B, f, f
163, 89, 1504, 1176, 36, 28, 189, 215, 318, 644, A, t, f
424, 209, 1880, 780, 20, 15, 306, 91, 364, 1052, A, f, f
2132, 1368, 7304, 4104, 83, 57, 347, 757, 818, 5258, D1, f, f
793, 635, 5025, 3784, 67, 44, 373, 249, 249, 1909, B, f, f
394, 510, 2596, 5220, 44, 58, 217, 424, 473, 1609, C, f, t
131, 107, 683, 477, 9, 9, 86, 89, 31, 337, A, t, f
77, 59, 360, 256, 6, 4, 27, 16, 50, 230, B, f, f
606, 238, 3078, 1369, 54, 37, 1028, 562, 310, 1138, D1, f, f
1203, 1080, 5520, 5642, 60, 62, 602, 695, 695, 3201, D1, f, f
1301, 339, 5760, 1786, 72, 47, 170, 341, 341, 1497, B, f, t
357, 294, 1581, 1488, 17, 16, 91, 87, 136, 1201, B, f, t
220, 216, 826, 656, 14, 8, 68, 66, 53, 636, C, f, f
74, 45, 316, 267, 4, 3, 65, 67, 51, 82, D2, f, f
1642, 743, 8132, 5152, 76, 92, 2709, 497, 2433, 2602, B, f, t
84, 52, 432, 306, 8, 9, 104, 88, 57, 194, C, f, f
765, 560, 3075, 2656, 41, 32, 171, 429, 200, 2121, B, f, t
226, 87, 792, 511, 8, 7, 34, 26, 14, 681, D2, f, f
897, 593, 3159, 2745, 39, 45, 392, 523, 319, 1705, D1, f, f
681, 443, 5202, 4187, 51, 53, 1412, 1258, 736, 2132, C, f, t
754, 414, 4899, 2880, 69, 48, 1239, 1014, 901, 2645, C, f, f
1235, 943, 4560, 3312, 48, 48, 436, 529, 291, 3237, D1, f, f
808, 781, 3927, 4345, 51, 55, 433, 150, 282, 2984, D1, f, t
967, 1199, 3999, 4788, 93, 133, 626, 580, 348, 1679, D1, f, f
638, 567, 3102, 2450, 47, 50, 268, 871, 720, 1426, C, f, t
339, 479, 2068, 3276, 47, 52, 405, 301, 394, 909, B, f, f
328, 242, 1275, 784, 17, 14, 155, 155, 57, 867, B, f, t
535, 638, 3008, 4402, 64, 62, 313, 516, 406, 1443, C, f, f
351, 264, 1820, 1875, 35, 25, 175, 256, 74, 1146, A, f, t
266, 105, 2660, 1764, 38, 36, 223, 875, 726, 798, B, f, f
1316, 599, 8075, 4524, 85, 78, 1288, 2117, 1334, 3472, A, f, f
29, 16, 134, 146, 2, 2, 4, 1, 3, 119, B, t, f
468, 400, 2368, 2225, 37, 25, 369, 160, 381, 1136, C, f, f
416, 276, 2541, 2328, 33, 24, 512, 569, 156, 1118, C, f, f
273, 205, 1680, 1479, 15, 17, 258, 86, 364, 722, B, f, f
971, 408, 3640, 1920, 56, 30, 454, 548, 829, 2074, C, f, f
1223, 1164, 4278, 6080, 69, 95, 218, 552, 712, 2823, C, f, f
181, 169, 1140, 1144, 20, 22, 243, 403, 146, 444, C, f, t
209, 149, 960, 806, 10, 13, 137, 157, 210, 556, A, f, f
2103, 1050, 9434, 7030, 89, 95, 497, 176, 352, 7830, C, f, f
765, 620, 4230, 3528, 90, 98, 49, 676, 379, 2580, C, f, f
648, 292, 3953, 2250, 67, 90, 918, 306, 850, 553, C, f, f
474, 622, 1752, 2304, 24, 32, 283, 171, 137, 893, D1, f, f
776, 385, 3827, 3256, 43, 37, 558, 403, 72, 2793, C, f, t
571, 305, 2542, 1848, 41, 42, 80, 491, 549, 1398, C, f, f
820, 668, 4081, 2613, 53, 39, 650, 72, 1107, 1673, D1, f, t
83, 546, 376, 3381, 47, 49, 99, 79, 35, 191, B, f, f
362, 394, 1504, 1809, 32, 27, 111, 293, 311, 917, C, f, f
1082, 840, 5180, 3710, 70, 53, 488, 63, 828, 3056, B, f, f
452, 230, 2940, 1587, 35, 23, 670, 424, 715, 705, D1, f, f
143, 235, 760, 1380, 20, 20, 167, 226, 156, 220, C, f, t
1391, 1263, 5384, 5200, 89, 80, 979, 1305, 625, 2664, A, t, t
2063, 1840, 8322, 8346, 73, 78, 1651, 1444, 1186, 3162, D1, f, f
425, 776, 1813, 4900, 49, 50, 329, 259, 209, 815, D1, f, f
214, 198, 1170, 1690, 26, 26, 270, 432, 306, 269, A, f, f
1493, 1122, 7851, 4875, 86, 75, 1550, 1550, 1450, 2849, B, t, f
101, 226, 352, 1296, 22, 18, 37, 48, 23, 172, D1, f, f
46, 29, 338, 248, 7, 8, 84, 61, 41, 133, D1, t, f
1028, 842, 5197, 4482, 63, 54, 1077, 990, 873, 2285, A, t, t
313, 221, 1210, 1056, 11, 11, 290, 197, 185, 592, C, f, f
691, 508, 2916, 3344, 36, 44, 214, 221, 322, 2245, D1, f, f
368, 432, 1480, 1886, 37, 41, 294, 339, 279, 725, C, f, f
1546, 1317, 6417, 4400, 69, 55, 1037, 1226, 1572, 3272, D1, f, f
1801, 1344, 7176, 5220, 92, 90, 853, 916, 770, 5094, B, f, f
597, 398, 3780, 2976, 45, 48, 587, 603, 603, 2192, B, f, f
882, 380, 3710, 1782, 70, 66, 296, 452, 140, 2151, D2, f, f
540, 318, 3341, 1980, 62, 66, 257, 416, 812, 1359, C, t, f
472, 271, 1628, 1190, 40, 34, 227, 419, 419, 429, C, t, f
202, 493, 1305, 4140, 87, 90, 199, 252, 217, 717, A, f, f
587, 757, 3300, 4140, 60, 60, 875, 514, 669, 1584, A, f, t
559, 493, 2320, 2013, 40, 33, 57, 88, 198, 1879, D2, f, f
418, 272, 2040, 1232, 40, 22, 392, 437, 583, 918, B, f, f
985, 973, 4399, 4293, 83, 81, 739, 542, 837, 1935, D1, f, f
891, 609, 3843, 2809, 61, 53, 468, 624, 490, 1614, C, f, f
765, 430, 3139, 1881, 43, 33, 861, 632, 351, 1381, C, f, t
1020, 667, 5152, 2925, 92, 75, 1232, 1152, 455, 2472, C, f, f
662, 1545, 3264, 7224, 96, 84, 393, 524, 809, 1077, C, f, f
149, 197, 756, 869, 14, 11, 106, 90, 141, 362, D1, f, f
1182, 1201, 4200, 4899, 57, 69, 435, 629, 564, 2587, C, t, f
34, 46, 211, 282, 4, 3, 39, 11, 18, 140, A, t, f
788, 1087, 3944, 6916, 68, 91, 213, 378, 110, 3155, C, f, f
443, 254, 1980, 1558, 30, 38, 261, 405, 326, 673, B, f, f
1222, 845, 5702, 3304, 48, 59, 736, 210, 1227, 2194, B, t, f
263, 207, 864, 810, 32, 30, 24, 45, 109, 561, C, f, t
1047, 780, 3740, 4070, 85, 110, 314, 460, 190, 2618, D2, f, t
570, 444, 4425, 3564, 75, 108, 947, 1151, 203, 2168, B, f, t
2419, 1612, 8640, 6240, 90, 78, 570, 241, 155, 6912, D2, f, f
1188, 947, 6600, 4680, 75, 65, 1584, 1267, 1306, 2640, C, f, f
138, 109, 650, 672, 13, 14, 73, 128, 79, 344, A, f, f
2029, 1472, 7221, 5928, 83, 76, 788, 929, 845, 4404, C, f, f
608, 477, 2405, 1888, 37, 32, 418, 361, 361, 1274, D2, f, t
617, 364, 3696, 1782, 42, 27, 809, 728, 512, 997, C, f, t
474, 572, 2511, 4240, 93, 80, 103, 226, 391, 1481, B, f, f
633, 395, 2730, 1890, 39, 30, 353, 262, 563, 1419, B, f, f
855, 433, 4320, 2160, 54, 48, 471, 471, 235, 2505, C, f, f
157, 185, 990, 1175, 25, 25, 115, 262, 183, 380, B, t, f
1300, 1262, 5440, 5696, 80, 64, 312, 1070, 423, 3209, C, f, f
710, 508, 2911, 2294, 71, 74, 524, 167, 83, 1863, D1, f, f
1639, 1191, 9996, 7120, 84, 89, 3266, 835, 3950, 2399, D1, f, t
1247, 718, 6406, 6000, 56, 60, 711, 619, 835, 3311, D1, t, f
487, 460, 2501, 3154, 41, 38, 699, 552, 130, 875, D2, f, t
893, 565, 4488, 3182, 51, 43, 824, 320, 846, 2199, C, f, f
145, 111, 680, 1064, 17, 14, 50, 97, 106, 367, A, f, f
846, 644, 4277, 3648, 47, 48, 422, 155, 1045, 2052, B, f, f
216, 703, 1377, 4284, 51, 68, 231, 160, 321, 371, A, f, f
442, 237, 1891, 1134, 31, 27, 261, 121, 391, 1021, C, f, t
3450, 1648, 10209, 5740, 83, 82, 1274, 457, 1143, 6942, D2, f, f
530, 665, 1836, 2380, 54, 70, 193, 148, 176, 1266, C, f, f
1001, 656, 3944, 3960, 68, 72, 419, 1281, 795, 1735, D1, f, f
167, 94, 666, 390, 6, 6, 122, 68, 148, 284, B, t, f
834, 584, 4712, 4500, 63, 75, 806, 641, 744, 2643, B, t, f
201, 167, 840, 715, 12, 11, 194, 194, 211, 252, C, f, f
663, 486, 2552, 1936, 22, 22, 255, 306, 357, 1531, C, f, f
979, 411, 5005, 2304, 50, 32, 1073, 1801, 831, 1541, D2, t, f
1189, 569, 7114, 3920, 77, 49, 306, 1072, 421, 3285, B, t, f
46, 23, 200, 98, 2, 1, 7, 10, 45, 88, C, f, t
491, 453, 2928, 2597, 61, 49, 635, 544, 635, 1112, D1, f, f
374, 342, 2106, 3402, 81, 81, 104, 509, 352, 800, A, f, f
876, 565, 3477, 3360, 61, 70, 262, 150, 325, 2851, D1, f, f
77, 105, 372, 742, 12, 14, 22, 9, 42, 290, C, f, f
422, 444, 3081, 3550, 39, 50, 571, 114, 457, 1448, D2, f, f
545, 888, 1710, 5621, 95, 73, 69, 111, 249, 1179, D1, f, t
573, 1318, 2730, 6204, 91, 94, 423, 573, 368, 1365, C, f, t
607, 439, 2706, 2178, 82, 66, 223, 461, 558, 1309, C, t, f
377, 267, 1574, 1551, 27, 33, 245, 222, 234, 1003, C, t, f
34, 15, 124, 54, 2, 1, 6, 30, 22, 48, B, f, f
418, 435, 1820, 2178, 26, 22, 282, 354, 282, 910, B, f, t
1222, 1828, 5115, 6262, 55, 62, 343, 780, 624, 1994, B, f, f
1923, 2027, 6600, 9045, 100, 135, 115, 68, 167, 6171, B, t, f
971, 809, 5518, 7047, 89, 87, 774, 506, 745, 2538, A, f, f
629, 924, 2680, 4422, 67, 67, 147, 127, 214, 2010, C, f, f
280, 133, 1155, 920, 25, 20, 55, 75, 60, 902, C, t, t
334, 465, 1615, 1936, 19, 22, 205, 171, 25, 759, C, f, f
962, 612, 3774, 2730, 51, 39, 356, 264, 435, 2453, C, f, f
1556, 586, 5518, 1976, 62, 52, 423, 370, 741, 2869, D1, f, t
320, 170, 1122, 729, 30, 27, 85, 116, 207, 617, D1, t, t
1688, 1696, 6560, 6656, 84, 64, 329, 525, 500, 5339, C, t, f
1249, 711, 5980, 3445, 65, 65, 1067, 610, 183, 2930, D1, f, f
784, 158, 4247, 0, 99, 0, 310, 289, 171, 3175, C, t, t
431, 694, 2296, 4320, 56, 48, 113, 313, 455, 872, D1, f, f
1329, 678, 6016, 3315, 64, 65, 1660, 1162, 1619, 1864, B, f, f
410, 212, 1821, 912, 23, 24, 541, 317, 132, 500, D1, t, f
109, 75, 760, 783, 40, 27, 98, 134, 87, 486, C, f, t
529, 425, 3528, 2944, 56, 64, 197, 1012, 395, 1058, C, f, f
1597, 1782, 7326, 8832, 99, 138, 685, 304, 457, 3516, D2, f, f
432, 251, 2430, 1584, 27, 22, 214, 379, 417, 1166, D2, f, f
579, 543, 2145, 2204, 33, 29, 193, 504, 536, 1072, D1, f, f
1566, 1254, 8245, 8023, 97, 113, 1187, 742, 593, 3298, B, f, f
399, 425, 2405, 2925, 37, 39, 493, 337, 441, 1106, B, f, t
1848, 1737, 7395, 8228, 87, 121, 2085, 1064, 1774, 2958, C, f, f
117, 118, 534, 648, 6, 6, 67, 109, 112, 239, D2, t, t
596, 549, 2652, 3000, 52, 50, 338, 39, 271, 1989, D2, f, f
464, 369, 1861, 2088, 47, 58, 112, 191, 49, 1370, D2, t, f
1091, 906, 4818, 3534, 73, 93, 396, 436, 489, 3496, C, t, f
771, 601, 3542, 4680, 70, 65, 557, 1072, 247, 1479, D1, t, f
567, 311, 4982, 3542, 47, 46, 1325, 795, 908, 1195, C, f, f
1205, 1109, 5648, 4368, 79, 56, 204, 1457, 874, 2733, D1, t, f
89, 12, 400, 0, 5, 0, 57, 33, 21, 256, C, f, f
282, 708, 1380, 3074, 69, 53, 434, 175, 362, 345, B, f, f
494, 318, 2535, 1886, 65, 46, 798, 399, 475, 633, B, f, t
498, 536, 1940, 2703, 97, 51, 41, 384, 275, 1105, B, f, f
1815, 2232, 5727, 9095, 83, 107, 886, 886, 394, 3264, D1, f, f
644, 692, 3304, 3927, 59, 77, 563, 527, 527, 1486, C, f, f
57, 48, 273, 416, 7, 8, 51, 39, 39, 141, C, f, f
409, 161, 2925, 1476, 45, 36, 315, 421, 298, 1170, A, f, f
232, 418, 850, 1326, 34, 26, 68, 285, 119, 280, D1, f, f
1152, 1800, 3780, 5680, 63, 80, 217, 255, 160, 2835, D1, f, f
262, 189, 1425, 1200, 25, 20, 95, 159, 127, 627, A, f, t
245, 210, 1278, 1122, 18, 17, 304, 95, 269, 408, C, f, t
1122, 767, 4945, 2870, 43, 35, 122, 237, 212, 4302, D2, f, f
110, 58, 476, 305, 7, 5, 77, 80, 149, 199, D1, f, f
1175, 928, 4761, 4071, 69, 69, 801, 628, 581, 3189, B, f, t
40, 47, 276, 258, 4, 3, 18, 54, 36, 74, D1, f, t
583, 406, 2851, 2156, 48, 44, 413, 292, 137, 1128, B, t, f
905, 505, 5360, 5307, 80, 87, 232, 781, 66, 3698, B, f, f
454, 215, 3248, 1836, 56, 51, 311, 311, 487, 1299, C, f, f
1205, 896, 5940, 6762, 90, 98, 517, 636, 915, 1960, A, f, f
463, 391, 3311, 3050, 43, 50, 486, 764, 185, 993, C, f, f
561, 264, 2520, 1566, 30, 29, 608, 253, 253, 831, C, f, f
916, 272, 4026, 1368, 30, 18, 788, 501, 1146, 1637, C, t, f
173, 124, 990, 1144, 22, 22, 230, 237, 267, 247, C, f, f
280, 239, 1232, 1323, 22, 21, 192, 153, 166, 591, B, f, f
1724, 1062, 7245, 6497, 69, 73, 640, 979, 1469, 3477, A, f, f
318, 582, 1230, 1968, 30, 24, 255, 150, 217, 479, C, f, f
432, 727, 2100, 3496, 42, 38, 389, 631, 241, 756, C, f, t
790, 869, 2814, 4757, 67, 67, 343, 359, 236, 1997, B, f, f
331, 557, 1360, 3105, 68, 69, 449, 134, 386, 462, D2, f, f
1002, 1289, 3330, 4898, 90, 62, 367, 222, 367, 2364, A, f, t
1248, 1323, 4689, 7565, 87, 85, 1306, 698, 1276, 1650, B, t, f
969, 612, 4662, 3816, 63, 72, 223, 373, 313, 3170, D2, f, f
1831, 588, 7760, 3564, 97, 99, 1550, 2346, 922, 3569, D1, f, t
77, 31, 452, 160, 4, 2, 93, 96, 112, 140, C, f, t
730, 644, 3672, 3120, 53, 60, 726, 290, 823, 1251, A, t, f
470, 728, 2401, 3776, 49, 64, 465, 253, 190, 1344, C, f, f
1782, 1028, 8610, 5328, 82, 72, 1464, 2766, 1844, 3185, D1, f, f
1570, 1030, 11058, 7436, 97, 143, 2070, 743, 1645, 5750, A, f, f
369, 502, 1925, 4224, 35, 44, 231, 220, 194, 1386, B, f, t
3131, 1607, 10989, 9758, 99, 119, 1642, 857, 2500, 3846, D2, f, f
556, 868, 3696, 6806, 80, 82, 657, 592, 679, 1503, D1, t, f
422, 182, 1813, 975, 17, 15, 282, 258, 199, 638, D1, t, f
413, 288, 1940, 1512, 18, 21, 480, 200, 250, 938, D2, t, t
499, 418, 1892, 1863, 43, 27, 307, 349, 392, 832, D1, f, f
484, 359, 2352, 2212, 42, 28, 82, 382, 414, 1317, B, f, t
812, 448, 5680, 4221, 80, 67, 304, 1179, 1560, 1874, B, f, f
728, 824, 4263, 4992, 87, 78, 417, 167, 626, 2174, C, f, f
1153, 862, 6512, 5016, 74, 66, 943, 771, 114, 3653, B, t, f
276, 142, 1332, 572, 18, 13, 105, 120, 64, 1038, B, f, t
290, 409, 1275, 1674, 25, 31, 187, 241, 134, 739, A, f, t
763, 1377, 2756, 4500, 52, 60, 291, 81, 263, 1846, D1, f, f
593, 1270, 2592, 5520, 48, 60, 304, 475, 502, 1270, C, f, f
1367, 640, 5538, 2210, 78, 65, 907, 593, 976, 2049, C, f, t
1225, 773, 5400, 3627, 90, 117, 627, 348, 464, 3077, D2, f, f
1035, 549, 5508, 3060, 81, 68, 1331, 614, 887, 2093, B, f, f
580, 169, 3479, 1196, 49, 46, 789, 920, 723, 1287, C, f, f
1173, 943, 4356, 5214, 60, 79, 258, 516, 241, 2634, A, t, f
14, 12, 81, 78, 1, 1, 15, 11, 14, 43, D1, f, f
835, 358, 3600, 1120, 80, 70, 846, 293, 345, 1872, C, f, f
543, 478, 2600, 2257, 52, 61, 158, 63, 555, 1014, B, f, t
695, 487, 4898, 4002, 62, 69, 705, 682, 329, 2546, B, f, f
726, 517, 6264, 5808, 87, 66, 1529, 927, 788, 1628, B, f, f
972, 527, 3783, 2640, 39, 48, 349, 349, 299, 2534, C, f, t
474, 460, 4059, 5184, 99, 96, 192, 331, 488, 2313, A, f, f
860, 1063, 3400, 3744, 40, 52, 503, 406, 562, 1462, C, f, f
1162, 1105, 5236, 5880, 68, 56, 879, 653, 377, 2722, D2, f, t
